Id,x1,x2,x3,x4,x5,x6,x7,sentiment
410,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
411,3.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0
412,46.0,55.0,1.0,0.0,0.0,1.0,1.0,0.0
413,10.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0
414,9.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
415,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
416,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
417,35.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0
418,3.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0
419,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
420,17.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
421,10.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0
422,6.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0
423,10.0,24.0,1.0,0.0,0.0,5.0,1.0,0.0
424,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
425,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
427,29.0,25.0,1.0,0.0,0.0,2.0,1.0,0.0
428,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
429,18.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0
430,16.0,6.0,0.0,4.0,1.0,0.0,0.0,1.0
431,5.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0
432,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
433,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
434,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
435,2.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0
436,20.0,46.0,1.0,0.0,0.0,4.0,1.0,0.0
437,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
438,18.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
439,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
440,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
441,9.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
442,24.0,15.0,1.0,2.0,1.0,3.0,1.0,1.0
443,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
444,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
445,33.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0
446,67.0,24.0,1.0,3.0,1.0,0.0,0.0,1.0
447,16.0,11.0,0.0,1.0,1.0,2.0,1.0,1.0
448,9.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0
449,24.0,27.0,1.0,1.0,1.0,2.0,1.0,1.0
450,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
451,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
452,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
453,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
454,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
455,3.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0
456,6.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0
457,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
458,11.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0
459,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
460,11.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0
461,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
462,5.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0
463,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
464,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
465,3.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0
466,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0
467,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
468,19.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0
469,31.0,20.0,0.0,3.0,1.0,2.0,1.0,1.0
470,6.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0
471,5.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0
472,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,8.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
474,41.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0
475,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
476,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
477,11.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
478,51.0,26.0,1.0,0.0,0.0,2.0,1.0,1.0
479,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
480,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
481,10.0,22.0,1.0,0.0,0.0,7.0,1.0,0.0
482,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
483,38.0,30.0,1.0,0.0,0.0,3.0,1.0,1.0
484,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
485,23.0,22.0,1.0,1.0,1.0,2.0,1.0,0.0
486,9.0,7.0,1.0,0.0,0.0,2.0,1.0,1.0
487,4.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0
488,17.0,9.0,0.0,2.0,1.0,1.0,1.0,1.0
489,5.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0
490,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,4.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
492,9.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
493,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
494,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
495,15.0,28.0,1.0,0.0,0.0,2.0,1.0,0.0
496,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
497,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
498,5.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
499,10.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0
500,13.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0
501,5.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0
502,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
503,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
504,7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
505,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
506,4.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
507,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
508,5.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0
509,7.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0
510,18.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
511,7.0,18.0,1.0,0.0,0.0,7.0,1.0,0.0
512,25.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0
513,10.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
514,9.0,13.0,0.0,1.0,1.0,6.0,1.0,0.0
515,4.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0
516,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
517,11.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0
518,6.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0
519,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
520,18.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0
521,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
522,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
523,7.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
524,10.0,46.0,1.0,0.0,0.0,17.0,1.0,0.0
525,9.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0
526,3.0,5.0,0.0,1.0,1.0,3.0,1.0,0.0
527,7.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
528,20.0,50.0,1.0,2.0,1.0,5.0,1.0,0.0
529,16.0,28.0,0.0,0.0,0.0,6.0,1.0,0.0
530,10.0,13.0,1.0,0.0,0.0,3.0,1.0,0.0
531,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
532,4.0,10.0,1.0,0.0,0.0,6.0,1.0,0.0
533,8.0,15.0,1.0,1.0,1.0,2.0,1.0,0.0
534,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
535,15.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0
536,9.0,29.0,0.0,0.0,0.0,8.0,1.0,0.0
537,31.0,25.0,1.0,0.0,0.0,3.0,1.0,1.0
538,30.0,21.0,1.0,0.0,0.0,5.0,1.0,0.0
539,3.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0
540,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
542,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
543,13.0,14.0,1.0,0.0,0.0,4.0,1.0,1.0
544,9.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
545,18.0,40.0,1.0,0.0,0.0,7.0,1.0,0.0
546,6.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0
547,3.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
548,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
549,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
550,3.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0
551,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
552,7.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0
553,15.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
554,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
555,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
556,7.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0
557,3.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
558,9.0,23.0,1.0,0.0,0.0,9.0,1.0,0.0
559,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
560,10.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0
561,56.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0
562,19.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0
563,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
564,20.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0
565,6.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0
566,8.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
567,7.0,10.0,1.0,0.0,0.0,4.0,1.0,1.0
568,10.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0
569,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
570,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
571,3.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0
572,2.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0
573,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
574,11.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0
575,9.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
576,25.0,54.0,1.0,0.0,0.0,6.0,1.0,0.0
577,3.0,13.0,0.0,1.0,1.0,4.0,1.0,0.0
578,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
579,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
580,5.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0
581,8.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0
582,6.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0
583,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0
584,15.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0
585,12.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
586,5.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0
587,6.0,7.0,1.0,0.0,0.0,2.0,1.0,1.0
588,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
589,17.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
590,9.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
591,23.0,20.0,1.0,1.0,1.0,8.0,1.0,0.0
592,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
593,16.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0
594,8.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
595,7.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
596,7.0,17.0,0.0,0.0,0.0,3.0,1.0,0.0
597,35.0,34.0,1.0,0.0,0.0,1.0,1.0,1.0
598,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
599,8.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0
600,14.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0
601,8.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0
602,8.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
603,20.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0
604,41.0,26.0,1.0,1.0,1.0,2.0,1.0,1.0
605,14.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0
606,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
607,9.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
608,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
609,16.0,11.0,0.0,1.0,1.0,3.0,1.0,0.0
610,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
611,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0
612,14.0,22.0,1.0,0.0,0.0,8.0,1.0,0.0
613,10.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0
614,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
615,5.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0
616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,38.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0
618,12.0,5.0,1.0,0.0,0.0,3.0,1.0,1.0
619,10.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0
620,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
621,5.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0
622,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
623,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
624,7.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0
625,6.0,27.0,1.0,0.0,0.0,2.0,1.0,1.0
626,16.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0
627,4.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0
628,24.0,33.0,1.0,0.0,0.0,1.0,1.0,1.0
629,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
630,18.0,29.0,0.0,0.0,0.0,3.0,1.0,0.0
631,3.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0
632,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
633,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
634,18.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0
635,13.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
636,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
638,10.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0
639,19.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
640,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
641,8.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
642,7.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0
643,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
644,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
645,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
646,11.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
647,5.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0
648,13.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
649,6.0,15.0,0.0,1.0,1.0,3.0,1.0,0.0
650,9.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
651,2.0,10.0,1.0,0.0,0.0,5.0,1.0,0.0
652,15.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0
653,15.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0
654,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
655,19.0,33.0,1.0,0.0,0.0,1.0,1.0,1.0
656,6.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0
657,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
658,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
659,6.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0
660,9.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0
661,7.0,8.0,0.0,1.0,1.0,2.0,1.0,0.0
662,15.0,26.0,1.0,0.0,0.0,7.0,1.0,0.0
663,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
664,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
665,13.0,16.0,0.0,2.0,1.0,2.0,1.0,1.0
666,14.0,27.0,1.0,0.0,0.0,12.0,1.0,0.0
667,11.0,12.0,1.0,0.0,0.0,4.0,1.0,1.0
668,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
669,9.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0
670,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
671,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
672,10.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0
673,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
674,28.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0
675,1.0,12.0,0.0,0.0,0.0,6.0,1.0,0.0
676,8.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0
677,9.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0
678,9.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
679,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
680,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
681,16.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0
682,10.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0
683,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
684,6.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0
685,6.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0
686,12.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
687,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
688,7.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0
689,16.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0
690,12.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0
691,11.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0
692,32.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
693,15.0,14.0,0.0,2.0,1.0,0.0,0.0,1.0
694,17.0,31.0,1.0,1.0,1.0,5.0,1.0,0.0
695,32.0,73.0,0.0,3.0,1.0,2.0,1.0,1.0
696,17.0,27.0,1.0,0.0,0.0,4.0,1.0,0.0
697,5.0,19.0,1.0,0.0,0.0,5.0,1.0,0.0
698,14.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0
699,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
700,5.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0
701,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
702,11.0,16.0,0.0,0.0,0.0,2.0,1.0,1.0
703,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
704,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
705,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
706,7.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0
707,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
708,22.0,12.0,0.0,1.0,1.0,2.0,1.0,0.0
709,14.0,29.0,0.0,0.0,0.0,6.0,1.0,0.0
710,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
711,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
713,8.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0
714,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
715,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
716,5.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0
717,24.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
718,12.0,10.0,1.0,1.0,1.0,2.0,1.0,0.0
719,21.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
720,2.0,16.0,1.0,0.0,0.0,10.0,1.0,0.0
721,15.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
722,11.0,11.0,1.0,0.0,0.0,3.0,1.0,0.0
723,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0
724,8.0,17.0,0.0,1.0,1.0,5.0,1.0,0.0
725,6.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0
726,10.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0
727,3.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0
728,13.0,18.0,1.0,0.0,0.0,4.0,1.0,0.0
729,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
730,8.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
731,4.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0
732,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
733,60.0,26.0,0.0,7.0,1.0,2.0,1.0,1.0
734,32.0,12.0,1.0,3.0,1.0,2.0,1.0,1.0
735,13.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0
736,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
737,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
738,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
739,2.0,9.0,1.0,0.0,0.0,7.0,1.0,0.0
740,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0
741,6.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0
742,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
743,15.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0
744,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,7.0,13.0,1.0,0.0,0.0,4.0,1.0,0.0
746,7.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
747,6.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0
748,17.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0
749,6.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0
750,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
751,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
752,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
753,49.0,25.0,0.0,5.0,1.0,0.0,0.0,1.0
754,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
755,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
756,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
757,1.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0
758,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
759,4.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0
760,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
761,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
762,14.0,12.0,0.0,1.0,1.0,5.0,1.0,0.0
763,9.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0
764,9.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
765,20.0,22.0,1.0,0.0,0.0,7.0,1.0,0.0
766,12.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0
767,15.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0
768,12.0,24.0,1.0,0.0,0.0,2.0,1.0,0.0
769,13.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0
770,14.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0
771,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
772,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
773,15.0,10.0,0.0,1.0,1.0,3.0,1.0,0.0
774,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
775,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
776,13.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0
777,15.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
778,17.0,46.0,0.0,0.0,0.0,2.0,1.0,1.0
779,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
780,6.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0
781,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
782,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
783,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
784,14.0,20.0,1.0,0.0,0.0,2.0,1.0,1.0
785,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
786,13.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
787,7.0,23.0,0.0,0.0,0.0,7.0,1.0,0.0
788,4.0,18.0,0.0,0.0,0.0,3.0,1.0,0.0
789,16.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0
790,10.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0
791,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
792,2.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0
793,9.0,15.0,1.0,0.0,0.0,2.0,1.0,0.0
794,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
795,18.0,25.0,1.0,0.0,0.0,2.0,1.0,0.0
796,1.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0
797,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
798,8.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
799,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
800,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
801,15.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0
802,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
803,15.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0
804,2.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
805,6.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0
806,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,7.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0
808,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
809,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
810,4.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0
811,21.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
812,10.0,10.0,0.0,1.0,1.0,2.0,1.0,1.0
813,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
814,5.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
815,6.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
816,19.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0
817,7.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
818,2.0,3.0,0.0,0.0,0.0,29.0,1.0,0.0
819,10.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
